,SK_ID_CURR
18323,311195.0
18324,311210.0
18325,311228.0
18326,311236.0
18327,311239.0
18328,311265.0
18329,311280.0
18330,311284.0
18331,311285.0
18332,311288.0
18333,311315.0
18334,311323.0
18335,311339.0
18336,311340.0
18337,311355.0
18338,311364.0
18339,311396.0
18340,311402.0
18341,311410.0
18342,311446.0
18343,311454.0
18344,311460.0
18345,311466.0
18346,311483.0
18347,311502.0
18348,311503.0
18349,311505.0
18350,311522.0
18351,311585.0
18352,311586.0
18353,311594.0
18354,311600.0
18355,311610.0
18356,311627.0
18357,311641.0
18358,311651.0
18359,311655.0
18360,311666.0
18361,311667.0
18362,311669.0
18363,311732.0
18364,311733.0
18365,311742.0
18366,311748.0
18367,311749.0
18368,311767.0
18369,311768.0
18370,311780.0
18371,311813.0
18372,311823.0
18373,311832.0
18374,311833.0
18375,311836.0
18376,311843.0
18377,311844.0
18378,311852.0
18379,311860.0
18380,311899.0
18381,311912.0
18382,311974.0
18383,311982.0
18384,311985.0
18385,311990.0
18386,312005.0
18387,312016.0
18388,312036.0
18389,312043.0
18390,312050.0
18391,312055.0
18392,312061.0
18393,312079.0
18394,312080.0
18395,312101.0
18396,312106.0
18397,312116.0
18398,312156.0
18399,312189.0
18400,312192.0
18401,312200.0
18402,312204.0
18403,312207.0
18404,312209.0
18405,312216.0
18406,312244.0
18407,312249.0
18408,312253.0
18409,312260.0
18410,312265.0
18411,312266.0
18412,312268.0
18413,312282.0
18414,312292.0
18415,312293.0
18416,312294.0
18417,312328.0
18418,312340.0
18419,312342.0
18420,312389.0
18421,312403.0
18422,312405.0
18423,312409.0
18424,312416.0
18425,312419.0
18426,312423.0
18427,312445.0
18428,312456.0
18429,312461.0
18430,312478.0
18431,312506.0
18432,312508.0
18433,312533.0
18434,312542.0
18435,312546.0
18436,312552.0
18437,312560.0
18438,312567.0
18439,312571.0
18440,312573.0
18441,312580.0
18442,312583.0
18443,312601.0
18444,312615.0
18445,312616.0
18446,312621.0
18447,312626.0
18448,312641.0
18449,312667.0
18450,312690.0
18451,312698.0
18452,312708.0
18453,312727.0
18454,312754.0
18455,312776.0
18456,312785.0
18457,312789.0
18458,312799.0
18459,312803.0
18460,312811.0
18461,312834.0
18462,312844.0
18463,312846.0
18464,312859.0
18465,312872.0
18466,312889.0
18467,312919.0
18468,312929.0
18469,312933.0
18470,312958.0
18471,312972.0
18472,312995.0
18473,313002.0
18474,313008.0
18475,313010.0
18476,313027.0
18477,313030.0
18478,313032.0
18479,313043.0
18480,313053.0
18481,313067.0
18482,313069.0
18483,313108.0
18484,313114.0
18485,313119.0
18486,313122.0
18487,313129.0
18488,313143.0
18489,313148.0
18490,313154.0
18491,313156.0
18492,313201.0
18493,313206.0
18494,313233.0
18495,313237.0
18496,313240.0
18497,313241.0
18498,313253.0
18499,313254.0
18500,313277.0
18501,313295.0
18502,313307.0
18503,313353.0
18504,313358.0
18505,313367.0
18506,313371.0
18507,313388.0
18508,313395.0
18509,313411.0
18510,313425.0
18511,313430.0
18512,313442.0
18513,313445.0
18514,313447.0
18515,313451.0
18516,313465.0
18517,313513.0
18518,313525.0
18519,313539.0
18520,313540.0
18521,313558.0
18522,313567.0
18523,313584.0
18524,313596.0
18525,313597.0
18526,313603.0
18527,313627.0
18528,313635.0
18529,313641.0
18530,313648.0
18531,313672.0
18532,313686.0
18533,313703.0
18534,313728.0
18535,313738.0
18536,313774.0
18537,313775.0
18538,313800.0
18539,313812.0
18540,313849.0
18541,313851.0
18542,313857.0
18543,313873.0
18544,313886.0
18545,313904.0
18546,313908.0
18547,313919.0
18548,313924.0
18549,313951.0
18550,313952.0
18551,313954.0
18552,313975.0
18553,313979.0
18554,313988.0
18555,313997.0
18556,313998.0
18557,314017.0
18558,314027.0
18559,314044.0
18560,314046.0
18561,314067.0
18562,314074.0
18563,314076.0
18564,314078.0
18565,314100.0
18566,314104.0
18567,314112.0
18568,314125.0
18569,314141.0
18570,314158.0
18571,314163.0
18572,314164.0
18573,314165.0
18574,314166.0
18575,314180.0
18576,314201.0
18577,314237.0
18578,314246.0
18579,314251.0
18580,314257.0
18581,314266.0
18582,314281.0
18583,314293.0
18584,314312.0
18585,314320.0
18586,314362.0
18587,314394.0
18588,314420.0
18589,314424.0
18590,314425.0
18591,314447.0
18592,314450.0
18593,314451.0
18594,314454.0
18595,314456.0
18596,314458.0
18597,314461.0
18598,314476.0
18599,314492.0
18600,314502.0
18601,314545.0
18602,314547.0
18603,314554.0
18604,314555.0
18605,314573.0
18606,314576.0
18607,314607.0
18608,314610.0
18609,314622.0
18610,314642.0
18611,314643.0
18612,314655.0
18613,314656.0
18614,314663.0
18615,314669.0
18616,314674.0
18617,314681.0
18618,314688.0
18619,314704.0
18620,314718.0
18621,314721.0
18622,314728.0
18623,314748.0
18624,314764.0
18625,314795.0
18626,314798.0
18627,314837.0
18628,314851.0
18629,314859.0
18630,314872.0
18631,314875.0
18632,314880.0
18633,314882.0
18634,314885.0
18635,314889.0
18636,314896.0
18637,314900.0
18638,314918.0
18639,314932.0
18640,314936.0
18641,314948.0
18642,314968.0
18643,314976.0
18644,314977.0
18645,314982.0
18646,314992.0
18647,314999.0
18648,315001.0
18649,315029.0
18650,315041.0
18651,315042.0
18652,315045.0
18653,315047.0
18654,315063.0
18655,315073.0
18656,315081.0
18657,315085.0
18658,315104.0
18659,315109.0
18660,315134.0
18661,315146.0
18662,315150.0
18663,315182.0
18664,315184.0
18665,315205.0
18666,315219.0
18667,315232.0
18668,315241.0
18669,315243.0
18670,315247.0
18671,315252.0
18672,315259.0
18673,315276.0
18674,315283.0
18675,315289.0
18676,315298.0
18677,315303.0
18678,315328.0
18679,315332.0
18680,315347.0
18681,315409.0
18682,315417.0
18683,315435.0
18684,315439.0
18685,315463.0
18686,315496.0
18687,315508.0
18688,315514.0
18689,315520.0
18690,315544.0
18691,315554.0
18692,315573.0
18693,315579.0
18694,315581.0
18695,315582.0
18696,315614.0
18697,315625.0
18698,315627.0
18699,315636.0
18700,315642.0
18701,315667.0
18702,315668.0
18703,315719.0
18704,315729.0
18705,315747.0
18706,315771.0
18707,315775.0
18708,315782.0
18709,315792.0
18710,315805.0
18711,315808.0
18712,315811.0
18713,315817.0
18714,315824.0
18715,315826.0
18716,315830.0
18717,315835.0
18718,315848.0
18719,315849.0
18720,315880.0
18721,315886.0
18722,315888.0
18723,315898.0
18724,315914.0
18725,315919.0
18726,315973.0
18727,315977.0
18728,316010.0
18729,316013.0
18730,316015.0
18731,316027.0
18732,316051.0
18733,316059.0
18734,316079.0
18735,316098.0
18736,316104.0
18737,316106.0
18738,316113.0
18739,316114.0
18740,316127.0
18741,316133.0
18742,316164.0
18743,316213.0
18744,316246.0
18745,316263.0
18746,316264.0
18747,316277.0
18748,316278.0
18749,316282.0
18750,316302.0
18751,316346.0
18752,316348.0
18753,316362.0
18754,316370.0
18755,316388.0
18756,316400.0
18757,316405.0
18758,316406.0
18759,316412.0
18760,316421.0
18761,316436.0
18762,316451.0
18763,316452.0
18764,316463.0
18765,316470.0
18766,316487.0
18767,316509.0
18768,316515.0
18769,316521.0
18770,316529.0
18771,316537.0
18772,316544.0
18773,316551.0
18774,316563.0
18775,316578.0
18776,316591.0
18777,316593.0
18778,316596.0
18779,316603.0
18780,316617.0
18781,316628.0
18782,316631.0
18783,316658.0
18784,316662.0
18785,316664.0
18786,316672.0
18787,316688.0
18788,316692.0
18789,316695.0
18790,316706.0
18791,316707.0
18792,316712.0
18793,316719.0
18794,316724.0
18795,316766.0
18796,316779.0
18797,316782.0
18798,316802.0
18799,316822.0
18800,316842.0
18801,316845.0
18802,316850.0
18803,316870.0
18804,316871.0
18805,316892.0
18806,316913.0
18807,316916.0
18808,316939.0
18809,316959.0
18810,316964.0
18811,316972.0
18812,316975.0
18813,316995.0
18814,316997.0
18815,317007.0
18816,317009.0
18817,317012.0
18818,317013.0
18819,317016.0
18820,317022.0
18821,317029.0
18822,317038.0
18823,317052.0
18824,317057.0
18825,317062.0
18826,317064.0
18827,317068.0
18828,317069.0
18829,317082.0
18830,317093.0
18831,317099.0
18832,317105.0
18833,317107.0
18834,317108.0
18835,317121.0
18836,317131.0
18837,317139.0
18838,317149.0
18839,317164.0
18840,317170.0
18841,317172.0
18842,317174.0
18843,317182.0
18844,317189.0
18845,317194.0
18846,317195.0
18847,317215.0
18848,317242.0
18849,317243.0
18850,317251.0
18851,317258.0
18852,317262.0
18853,317264.0
18854,317267.0
18855,317270.0
18856,317273.0
18857,317279.0
18858,317295.0
18859,317308.0
18860,317328.0
18861,317344.0
18862,317345.0
18863,317357.0
18864,317361.0
18865,317364.0
18866,317367.0
18867,317374.0
18868,317380.0
18869,317381.0
18870,317393.0
18871,317403.0
18872,317408.0
18873,317413.0
18874,317421.0
18875,317444.0
18876,317523.0
18877,317534.0
18878,317538.0
18879,317556.0
18880,317566.0
18881,317571.0
18882,317577.0
18883,317583.0
18884,317587.0
18885,317610.0
18886,317616.0
18887,317634.0
18888,317639.0
18889,317646.0
18890,317651.0
18891,317656.0
18892,317662.0
18893,317673.0
18894,317676.0
18895,317680.0
18896,317706.0
18897,317719.0
18898,317744.0
18899,317745.0
18900,317746.0
18901,317757.0
18902,317768.0
18903,317792.0
18904,317793.0
18905,317796.0
18906,317797.0
18907,317808.0
18908,317813.0
18909,317838.0
18910,317850.0
18911,317852.0
18912,317854.0
18913,317855.0
18914,317859.0
18915,317883.0
18916,317888.0
18917,317907.0
18918,317927.0
18919,317928.0
18920,317974.0
18921,317979.0
18922,317984.0
18923,317985.0
18924,318010.0
18925,318070.0
18926,318079.0
18927,318083.0
18928,318085.0
18929,318090.0
18930,318100.0
18931,318123.0
18932,318128.0
18933,318147.0
18934,318152.0
18935,318185.0
18936,318191.0
18937,318219.0
18938,318226.0
18939,318230.0
18940,318234.0
18941,318235.0
18942,318237.0
18943,318262.0
18944,318293.0
18945,318298.0
18946,318305.0
18947,318332.0
18948,318334.0
18949,318338.0
18950,318374.0
18951,318383.0
18952,318404.0
18953,318407.0
18954,318447.0
18955,318476.0
18956,318498.0
18957,318503.0
18958,318525.0
18959,318528.0
18960,318558.0
18961,318561.0
18962,318564.0
18963,318574.0
18964,318575.0
18965,318587.0
18966,318595.0
18967,318600.0
18968,318601.0
18969,318622.0
18970,318650.0
18971,318684.0
18972,318692.0
18973,318702.0
18974,318714.0
18975,318729.0
18976,318734.0
18977,318754.0
18978,318758.0
18979,318759.0
18980,318761.0
18981,318773.0
18982,318776.0
18983,318779.0
18984,318781.0
18985,318784.0
18986,318807.0
18987,318812.0
18988,318837.0
18989,318839.0
18990,318846.0
18991,318848.0
18992,318858.0
18993,318866.0
18994,318877.0
18995,318900.0
18996,318938.0
18997,318960.0
18998,318968.0
18999,318977.0
19000,319042.0
19001,319055.0
19002,319072.0
19003,319073.0
19004,319101.0
19005,319105.0
19006,319118.0
19007,319120.0
19008,319121.0
19009,319124.0
19010,319147.0
19011,319151.0
19012,319154.0
19013,319187.0
19014,319188.0
19015,319227.0
19016,319239.0
19017,319241.0
19018,319243.0
19019,319252.0
19020,319269.0
19021,319273.0
19022,319300.0
19023,319303.0
19024,319317.0
19025,319327.0
19026,319338.0
19027,319343.0
19028,319344.0
19029,319360.0
19030,319364.0
19031,319369.0
19032,319399.0
19033,319400.0
19034,319408.0
19035,319427.0
19036,319433.0
19037,319434.0
19038,319442.0
19039,319445.0
19040,319459.0
19041,319473.0
19042,319479.0
19043,319495.0
19044,319528.0
19045,319568.0
19046,319573.0
19047,319587.0
19048,319590.0
19049,319596.0
19050,319607.0
19051,319611.0
19052,319618.0
19053,319629.0
19054,319630.0
19055,319635.0
19056,319653.0
19057,319655.0
19058,319671.0
19059,319695.0
19060,319699.0
19061,319708.0
19062,319712.0
19063,319715.0
19064,319741.0
19065,319757.0
19066,319820.0
19067,319823.0
19068,319845.0
19069,319863.0
19070,319870.0
19071,319883.0
19072,319903.0
19073,319916.0
19074,319935.0
19075,319937.0
19076,319942.0
19077,319952.0
19078,319960.0
19079,319969.0
19080,319984.0
19081,319985.0
19082,319987.0
19083,319998.0
19084,320005.0
19085,320019.0
19086,320031.0
19087,320048.0
19088,320054.0
19089,320063.0
19090,320074.0
19091,320090.0
19092,320098.0
19093,320099.0
19094,320103.0
19095,320105.0
19096,320140.0
19097,320141.0
19098,320145.0
19099,320146.0
19100,320156.0
19101,320164.0
19102,320184.0
19103,320196.0
19104,320204.0
19105,320212.0
19106,320215.0
19107,320218.0
19108,320219.0
19109,320221.0
19110,320235.0
19111,320264.0
19112,320271.0
19113,320304.0
19114,320307.0
19115,320308.0
19116,320319.0
19117,320323.0
19118,320337.0
19119,320350.0
19120,320361.0
19121,320366.0
19122,320376.0
19123,320382.0
19124,320394.0
19125,320398.0
19126,320402.0
19127,320414.0
19128,320418.0
19129,320431.0
19130,320443.0
19131,320451.0
19132,320458.0
19133,320476.0
19134,320479.0
19135,320481.0
19136,320490.0
19137,320503.0
19138,320510.0
19139,320519.0
19140,320525.0
19141,320526.0
19142,320539.0
19143,320559.0
19144,320563.0
19145,320570.0
19146,320576.0
19147,320591.0
19148,320592.0
19149,320599.0
19150,320607.0
19151,320611.0
19152,320615.0
19153,320625.0
19154,320627.0
19155,320632.0
19156,320634.0
19157,320651.0
19158,320680.0
19159,320681.0
19160,320759.0
19161,320768.0
19162,320783.0
19163,320808.0
19164,320819.0
19165,320836.0
19166,320864.0
19167,320866.0
19168,320871.0
19169,320906.0
19170,320919.0
19171,320923.0
19172,320926.0
19173,320931.0
19174,320944.0
19175,320972.0
19176,320992.0
19177,321003.0
19178,321007.0
19179,321017.0
19180,321022.0
19181,321027.0
19182,321029.0
19183,321044.0
19184,321047.0
19185,321070.0
19186,321076.0
19187,321086.0
19188,321087.0
19189,321105.0
19190,321108.0
19191,321109.0
19192,321113.0
19193,321127.0
19194,321135.0
19195,321136.0
19196,321158.0
19197,321169.0
19198,321185.0
19199,321198.0
19200,321225.0
19201,321229.0
19202,321238.0
19203,321270.0
19204,321272.0
19205,321274.0
19206,321275.0
19207,321279.0
19208,321296.0
19209,321314.0
19210,321315.0
19211,321317.0
19212,321318.0
19213,321371.0
19214,321389.0
19215,321393.0
19216,321402.0
19217,321405.0
19218,321410.0
19219,321412.0
19220,321435.0
19221,321437.0
19222,321451.0
19223,321456.0
19224,321467.0
19225,321477.0
19226,321485.0
19227,321487.0
19228,321490.0
19229,321501.0
19230,321514.0
19231,321516.0
19232,321522.0
19233,321540.0
19234,321541.0
19235,321549.0
19236,321553.0
19237,321589.0
19238,321592.0
19239,321593.0
19240,321609.0
19241,321631.0
19242,321634.0
19243,321639.0
19244,321642.0
19245,321657.0
19246,321661.0
19247,321675.0
19248,321701.0
19249,321724.0
19250,321726.0
19251,321763.0
19252,321765.0
19253,321771.0
19254,321816.0
19255,321827.0
19256,321831.0
19257,321834.0
19258,321835.0
19259,321841.0
19260,321853.0
19261,321859.0
19262,321863.0
19263,321864.0
19264,321875.0
19265,321892.0
19266,321894.0
19267,321897.0
19268,321917.0
19269,321966.0
19270,321968.0
19271,321982.0
19272,321983.0
19273,321998.0
19274,322001.0
19275,322011.0
19276,322013.0
19277,322040.0
19278,322051.0
19279,322055.0
19280,322056.0
19281,322058.0
19282,322071.0
19283,322092.0
19284,322097.0
19285,322104.0
19286,322107.0
19287,322109.0
19288,322126.0
19289,322135.0
19290,322144.0
19291,322146.0
19292,322149.0
19293,322164.0
19294,322165.0
19295,322176.0
19296,322191.0
19297,322225.0
19298,322236.0
19299,322251.0
19300,322252.0
19301,322259.0
19302,322261.0
19303,322280.0
19304,322293.0
19305,322303.0
19306,322319.0
19307,322405.0
19308,322412.0
19309,322418.0
19310,322420.0
19311,322426.0
19312,322428.0
19313,322445.0
19314,322449.0
19315,322463.0
19316,322464.0
19317,322481.0
19318,322495.0
19319,322528.0
19320,322531.0
19321,322536.0
19322,322540.0
19323,322543.0
19324,322547.0
19325,322551.0
19326,322560.0
19327,322573.0
19328,322593.0
19329,322606.0
19330,322609.0
19331,322621.0
19332,322635.0
19333,322645.0
19334,322666.0
19335,322674.0
19336,322692.0
19337,322724.0
19338,322734.0
19339,322747.0
19340,322758.0
19341,322782.0
19342,322807.0
19343,322865.0
19344,322872.0
19345,322874.0
19346,322878.0
19347,322898.0
19348,322924.0
19349,322947.0
19350,322985.0
19351,323000.0
19352,323034.0
19353,323040.0
19354,323044.0
19355,323047.0
19356,323058.0
19357,323086.0
19358,323103.0
19359,323113.0
19360,323115.0
19361,323121.0
19362,323130.0
19363,323131.0
19364,323133.0
19365,323138.0
19366,323162.0
19367,323165.0
19368,323174.0
19369,323178.0
19370,323188.0
19371,323196.0
19372,323231.0
19373,323243.0
19374,323247.0
19375,323248.0
19376,323257.0
19377,323273.0
19378,323274.0
19379,323296.0
19380,323298.0
19381,323299.0
19382,323342.0
19383,323345.0
19384,323346.0
19385,323359.0
19386,323375.0
19387,323377.0
19388,323380.0
19389,323393.0
19390,323395.0
19391,323397.0
19392,323406.0
19393,323413.0
19394,323415.0
19395,323416.0
19396,323429.0
19397,323434.0
19398,323444.0
19399,323446.0
19400,323449.0
19401,323458.0
19402,323465.0
19403,323471.0
19404,323511.0
19405,323512.0
19406,323526.0
19407,323542.0
19408,323545.0
19409,323548.0
19410,323596.0
19411,323600.0
19412,323621.0
19413,323628.0
19414,323630.0
19415,323653.0
19416,323664.0
19417,323674.0
19418,323684.0
19419,323690.0
19420,323695.0
19421,323698.0
19422,323706.0
19423,323709.0
19424,323730.0
19425,323731.0
19426,323735.0
19427,323736.0
19428,323748.0
19429,323751.0
19430,323756.0
19431,323761.0
19432,323767.0
19433,323768.0
19434,323780.0
19435,323796.0
19436,323806.0
19437,323808.0
19438,323828.0
19439,323836.0
19440,323837.0
19441,323839.0
19442,323861.0
19443,323870.0
19444,323884.0
19445,323908.0
19446,323942.0
19447,323946.0
19448,323974.0
19449,323980.0
19450,323981.0
19451,323984.0
19452,324034.0
19453,324044.0
19454,324085.0
19455,324089.0
19456,324097.0
19457,324102.0
19458,324103.0
19459,324108.0
19460,324110.0
19461,324123.0
19462,324138.0
19463,324139.0
19464,324148.0
19465,324151.0
19466,324159.0
19467,324168.0
19468,324176.0
19469,324179.0
19470,324184.0
19471,324189.0
19472,324206.0
19473,324212.0
19474,324224.0
19475,324225.0
19476,324233.0
19477,324267.0
19478,324272.0
19479,324278.0
19480,324286.0
19481,324288.0
19482,324313.0
19483,324315.0
19484,324317.0
19485,324336.0
19486,324343.0
19487,324349.0
19488,324354.0
19489,324362.0
19490,324382.0
19491,324386.0
19492,324419.0
19493,324449.0
19494,324452.0
19495,324465.0
19496,324467.0
19497,324480.0
19498,324485.0
19499,324490.0
19500,324495.0
19501,324515.0
19502,324523.0
19503,324534.0
19504,324543.0
19505,324565.0
19506,324569.0
19507,324579.0
19508,324580.0
19509,324599.0
19510,324611.0
19511,324615.0
19512,324632.0
19513,324634.0
19514,324639.0
19515,324643.0
19516,324650.0
19517,324662.0
19518,324680.0
19519,324690.0
19520,324695.0
19521,324699.0
19522,324703.0
19523,324710.0
19524,324738.0
19525,324739.0
19526,324749.0
19527,324766.0
19528,324768.0
19529,324781.0
19530,324789.0
19531,324808.0
19532,324818.0
19533,324820.0
19534,324839.0
19535,324860.0
19536,324865.0
19537,324869.0
19538,324880.0
19539,324890.0
19540,324891.0
19541,324906.0
19542,324909.0
19543,324924.0
19544,324929.0
19545,324942.0
19546,324956.0
19547,324966.0
19548,324968.0
19549,324973.0
19550,325012.0
19551,325023.0
19552,325031.0
19553,325034.0
19554,325038.0
19555,325055.0
19556,325071.0
19557,325084.0
19558,325094.0
19559,325100.0
19560,325111.0
19561,325128.0
19562,325129.0
19563,325134.0
19564,325144.0
19565,325174.0
19566,325182.0
19567,325228.0
19568,325252.0
19569,325266.0
19570,325290.0
19571,325293.0
19572,325294.0
19573,325296.0
19574,325343.0
19575,325369.0
19576,325374.0
19577,325378.0
19578,325394.0
19579,325397.0
19580,325398.0
19581,325435.0
19582,325460.0
19583,325494.0
19584,325505.0
19585,325515.0
19586,325518.0
19587,325539.0
19588,325582.0
19589,325593.0
19590,325605.0
19591,325610.0
19592,325619.0
19593,325622.0
19594,325662.0
19595,325673.0
19596,325681.0
19597,325684.0
19598,325698.0
19599,325707.0
19600,325733.0
19601,325786.0
19602,325794.0
19603,325804.0
19604,325805.0
19605,325807.0
19606,325818.0
19607,325828.0
19608,325851.0
19609,325875.0
19610,325876.0
19611,325878.0
19612,325903.0
19613,325909.0
19614,325910.0
19615,325913.0
19616,325944.0
19617,325945.0
19618,325965.0
19619,325968.0
19620,325978.0
19621,326009.0
19622,326023.0
19623,326030.0
19624,326040.0
19625,326047.0
19626,326066.0
19627,326081.0
19628,326123.0
19629,326127.0
19630,326138.0
19631,326139.0
19632,326155.0
19633,326168.0
19634,326177.0
19635,326207.0
19636,326217.0
19637,326238.0
19638,326244.0
19639,326253.0
19640,326257.0
19641,326261.0
19642,326272.0
19643,326276.0
19644,326285.0
19645,326301.0
19646,326312.0
19647,326320.0
19648,326324.0
19649,326374.0
19650,326380.0
19651,326401.0
19652,326419.0
19653,326424.0
19654,326429.0
19655,326436.0
19656,326449.0
19657,326465.0
19658,326473.0
19659,326484.0
19660,326489.0
19661,326500.0
19662,326505.0
19663,326507.0
19664,326514.0
19665,326578.0
19666,326591.0
19667,326596.0
19668,326603.0
19669,326633.0
19670,326669.0
19671,326677.0
19672,326678.0
19673,326700.0
19674,326708.0
19675,326714.0
19676,326726.0
19677,326735.0
19678,326749.0
19679,326750.0
19680,326760.0
19681,326768.0
19682,326769.0
19683,326776.0
19684,326778.0
19685,326798.0
19686,326803.0
19687,326830.0
19688,326841.0
19689,326846.0
19690,326857.0
19691,326859.0
19692,326889.0
19693,326890.0
19694,326910.0
19695,326914.0
19696,326922.0
19697,326925.0
19698,326941.0
19699,326949.0
19700,326964.0
19701,326965.0
19702,326979.0
19703,327002.0
19704,327009.0
19705,327029.0
19706,327047.0
19707,327050.0
19708,327055.0
19709,327064.0
19710,327081.0
19711,327083.0
19712,327094.0
19713,327108.0
19714,327109.0
19715,327121.0
19716,327131.0
19717,327141.0
19718,327186.0
19719,327223.0
19720,327232.0
19721,327241.0
19722,327264.0
19723,327284.0
19724,327362.0
19725,327363.0
19726,327366.0
19727,327382.0
19728,327399.0
19729,327402.0
19730,327414.0
19731,327441.0
19732,327442.0
19733,327458.0
19734,327461.0
19735,327495.0
19736,327514.0
19737,327542.0
19738,327558.0
19739,327563.0
19740,327575.0
19741,327584.0
19742,327585.0
19743,327611.0
19744,327647.0
19745,327651.0
19746,327661.0
19747,327664.0
19748,327666.0
19749,327667.0
19750,327673.0
19751,327677.0
19752,327682.0
19753,327685.0
19754,327694.0
19755,327699.0
19756,327738.0
19757,327770.0
19758,327781.0
19759,327786.0
19760,327815.0
19761,327816.0
19762,327831.0
19763,327843.0
19764,327846.0
19765,327862.0
19766,327865.0
19767,327878.0
19768,327879.0
19769,327881.0
19770,327883.0
19771,327887.0
19772,327891.0
19773,327892.0
19774,327894.0
19775,327895.0
19776,327916.0
19777,327938.0
19778,327967.0
19779,327968.0
19780,327969.0
19781,327978.0
19782,328006.0
19783,328008.0
19784,328020.0
19785,328038.0
19786,328057.0
19787,328059.0
19788,328083.0
19789,328115.0
19790,328125.0
19791,328136.0
19792,328168.0
19793,328180.0
19794,328187.0
19795,328189.0
19796,328193.0
19797,328241.0
19798,328247.0
19799,328258.0
19800,328271.0
19801,328273.0
19802,328277.0
19803,328280.0
19804,328308.0
19805,328312.0
19806,328350.0
19807,328363.0
19808,328380.0
19809,328439.0
19810,328469.0
19811,328482.0
19812,328492.0
19813,328500.0
19814,328502.0
19815,328506.0
19816,328515.0
19817,328518.0
19818,328522.0
19819,328526.0
19820,328532.0
19821,328533.0
19822,328538.0
19823,328566.0
19824,328572.0
19825,328581.0
19826,328587.0
19827,328597.0
19828,328603.0
19829,328605.0
19830,328613.0
19831,328649.0
19832,328650.0
19833,328655.0
19834,328672.0
19835,328683.0
19836,328702.0
19837,328718.0
19838,328719.0
19839,328731.0
19840,328735.0
19841,328743.0
19842,328801.0
19843,328808.0
19844,328846.0
19845,328864.0
19846,328866.0
19847,328870.0
19848,328876.0
19849,328882.0
19850,328884.0
19851,328895.0
19852,328905.0
19853,328918.0
19854,328930.0
19855,328933.0
19856,328939.0
19857,328965.0
19858,328966.0
19859,328977.0
19860,328983.0
19861,329006.0
19862,329057.0
19863,329094.0
19864,329111.0
19865,329116.0
19866,329120.0
19867,329126.0
19868,329128.0
19869,329132.0
19870,329163.0
19871,329172.0
19872,329199.0
19873,329201.0
19874,329212.0
19875,329238.0
19876,329253.0
19877,329262.0
19878,329265.0
19879,329267.0
19880,329270.0
19881,329277.0
19882,329309.0
19883,329315.0
19884,329316.0
19885,329326.0
19886,329337.0
19887,329359.0
19888,329361.0
19889,329366.0
19890,329378.0
19891,329384.0
19892,329423.0
19893,329425.0
19894,329431.0
19895,329453.0
19896,329454.0
19897,329496.0
19898,329516.0
19899,329523.0
19900,329527.0
19901,329529.0
19902,329539.0
19903,329544.0
19904,329561.0
19905,329582.0
19906,329592.0
19907,329594.0
19908,329627.0
19909,329653.0
19910,329671.0
19911,329684.0
19912,329710.0
19913,329714.0
19914,329718.0
19915,329722.0
19916,329725.0
19917,329727.0
19918,329763.0
19919,329764.0
19920,329777.0
19921,329783.0
19922,329797.0
19923,329801.0
19924,329806.0
19925,329824.0
19926,329825.0
19927,329844.0
19928,329859.0
19929,329866.0
19930,329875.0
19931,329890.0
19932,329896.0
19933,329899.0
19934,329900.0
19935,329908.0
19936,329943.0
19937,329964.0
19938,329971.0
19939,329992.0
19940,329993.0
19941,330000.0
19942,330001.0
19943,330033.0
19944,330037.0
19945,330039.0
19946,330062.0
19947,330072.0
19948,330077.0
19949,330090.0
19950,330101.0
19951,330102.0
19952,330107.0
19953,330123.0
19954,330137.0
19955,330152.0
19956,330159.0
19957,330169.0
19958,330191.0
19959,330195.0
19960,330209.0
19961,330212.0
19962,330216.0
19963,330218.0
19964,330234.0
19965,330254.0
19966,330260.0
19967,330285.0
19968,330294.0
19969,330295.0
19970,330327.0
19971,330333.0
19972,330335.0
19973,330343.0
19974,330354.0
19975,330357.0
19976,330404.0
19977,330419.0
19978,330420.0
19979,330432.0
19980,330468.0
19981,330482.0
19982,330483.0
19983,330493.0
19984,330499.0
19985,330503.0
19986,330519.0
19987,330537.0
19988,330541.0
19989,330543.0
19990,330548.0
19991,330554.0
19992,330560.0
19993,330563.0
19994,330585.0
19995,330586.0
19996,330594.0
19997,330595.0
19998,330624.0
19999,330632.0
20000,330634.0
20001,330642.0
20002,330651.0
20003,330652.0
20004,330684.0
20005,330692.0
20006,330728.0
20007,330741.0
20008,330742.0
20009,330747.0
20010,330753.0
20011,330756.0
20012,330758.0
20013,330767.0
20014,330783.0
20015,330790.0
20016,330797.0
20017,330802.0
20018,330815.0
20019,330824.0
20020,330869.0
20021,330872.0
20022,330892.0
20023,330940.0
20024,330954.0
20025,330961.0
20026,330962.0
20027,330993.0
20028,330995.0
20029,331007.0
20030,331016.0
20031,331017.0
20032,331019.0
20033,331031.0
20034,331062.0
20035,331080.0
20036,331087.0
20037,331100.0
20038,331104.0
20039,331111.0
20040,331124.0
20041,331126.0
20042,331137.0
20043,331160.0
20044,331177.0
20045,331183.0
20046,331195.0
20047,331206.0
20048,331237.0
20049,331250.0
20050,331266.0
20051,331272.0
20052,331275.0
20053,331276.0
20054,331279.0
20055,331312.0
20056,331324.0
20057,331325.0
20058,331349.0
20059,331355.0
20060,331404.0
20061,331424.0
20062,331428.0
20063,331440.0
20064,331448.0
20065,331503.0
20066,331512.0
20067,331547.0
20068,331563.0
20069,331577.0
20070,331580.0
